user_id,item_id
1245,802 2363 2185 1337 1687 1086 427 702 3311 2814
1246,3365 1887 2110 2256 1633 1422 1337 1762 3600 617
1247,69 707 3153 2265 305 2528 409 1668 2387 2512
1248,3607 1268 2674 3478 2884 654 3456 1952 941 2384
1249,1935 1394 1079 3412 2802 2833 3613 3132 3443 526
1250,1960 785 208 2847 1211 1039 476 138 1746 1505
1251,702 3406 2363 232 79 3600 3101 2561 2185 2814
1252,2528 2224 2402 3516 883 1887 1797 472 3583 538
1253,3701 3061 2572 2643 1315 1278 3111 1560 3431 2920
1254,2528 3583 152 3638 1887 1315 2673 2054 2402 2224
1255,3456 2777 1700 1246 1630 2892 79 2345 3406 3101
1256,707 409 989 124 2564 1560 1887 2265 607 1668
1257,120 472 2370 1887 1668 989 607 2528 1316 3173
1258,922 1376 2256 3142 2732 2833 1211 3694 1011 3141
1259,2572 1827 438 3061 221 2428 765 1032 724 2916
1260,1956 1007 2194 1617 283 331 1510 1248 2500 2613
1261,3382 3110 2127 853 2745 868 2470 2840 237 1781
1262,1887 2370 3677 120 3600 3119 1668 1633 467 482
1263,376 734 52 1018 1108 696 1119 16 1861 3591
1264,165 1960 2342 944 2768 2328 3534 3528 1211 2857
1265,3157 2572 2774 221 438 1371 2916 1315 234 650
1266,680 743 1527 213 397 96 3071 3658 2993 1067
1267,1738 3482 3029 957 1045 279 1830 2290 2488 772
1268,2931 2789 3219 2812 1146 732 237 1997 3072 1804
1269,1583 36 1039 2603 2789 2931 136 732 2688 1186
1270,2059 2161 380 3469 2069 3271 1854 1449 84 2576
1271,1315 3157 221 2643 728 1560 438 3701 1371 2774
1272,427 452 617 1762 702 3614 2574 2370 2336 2363
1273,2924 1332 2246 2003 609 1422 2418 3690 457 700
1274,3658 1527 397 2082 353 3071 680 2354 1058 2145
1275,983 2237 2315 304 76 3660 2397 2194 1175 331
1276,2858 1669 2920 3479 3527 438 578 1278 3431 1456
1277,2348 1639 1893 3574 3352 506 172 1149 1938 3271
1278,2877 1045 2006 29 3400 568 1916 1738 1169 2474
1279,3438 107 1830 3067 3335 3669 1671 1037 2376 1720
1280,3511 1510 3408 3358 283 563 1018 1617 501 2613
1281,3600 312 802 2363 1272 2185 174 617 528 1887
1282,650 2572 3157 221 1827 2311 2643 778 724 1427
1283,2801 453 2291 984 3476 106 382 3021 2908 3657
1284,1216 2387 2519 1848 3371 493 2763 1375 3000 3262
1285,1657 1011 6 2352 2501 1403 761 611 3694 3142
1286,2420 1245 1773 213 3185 3271 0 2336 185 2151
1287,6 3269 513 3652 1403 761 3216 1340 320 3141
1288,2630 2603 640 3473 2210 2510 2314 2067 2501 1855
1289,994 2010 659 555 1518 3294 163 457 128 2542
1290,438 728 2643 3157 3431 3061 2722 650 1475 1278
1291,1545 1086 802 1573 3600 1337 452 3656 107 79
1292,2186 76 304 1287 3660 2222 1329 2315 3463 2159
1293,2067 1011 3473 2603 3269 2688 6 1657 2534 1354
1294,2397 2194 1127 2237 16 3660 283 1007 254 1099
1295,476 640 2501 2617 3272 2366 971 1560 2745 3382
1296,221 728 1560 2424 2572 1371 1475 2774 1781 3061
1297,1453 2966 1950 2265 472 2031 2820 3153 1668 3276
1298,2510 2067 1927 2278 2616 1086 2659 3125 2928 2705
1299,3412 526 3443 332 3224 1024 3614 589 2873 1659
1300,1543 1505 732 2564 2789 3272 472 22 3529 796
1301,2529 295 172 170 3639 3521 467 3606 964 2454
1302,1800 2076 1353 289 2128 1132 2769 2282 3403 1453
1303,174 2185 488 1086 107 427 3311 3035 1687 762
1304,6 513 1403 1011 761 3141 3216 3269 3652 1657
1305,3031 1271 902 3262 3333 1568 3248 2967 785 165
1306,1652 784 1854 307 1725 339 427 3583 2172 1186
1307,526 3613 3412 3443 3224 1935 500 332 3614 589
1308,2376 472 857 2998 3633 3231 467 2674 2817 132
1309,1808 1707 152 2636 3696 3583 452 3594 1775 2502
1310,96 3658 1984 1067 3071 2145 1527 563 2340 1920
1311,427 663 1762 2587 617 1808 3227 221 3298 372
1312,3692 2470 3142 1946 2673 1859 3105 3418 1614 236
1313,1248 1956 1007 1491 2468 1510 2613 3060 2480 2485
1314,534 1671 3669 3355 1501 430 2465 2572 1627 1201
1315,1463 790 1045 1001 1658 530 1341 2768 931 361
1316,2980 1216 3335 2387 1300 3371 493 3000 528 2763
1317,109 2501 1960 1039 2817 1831 2847 2366 785 208
1318,2774 234 221 2572 3157 1801 1827 2311 2281 512
1319,1970 3607 1268 2080 3629 937 1544 1080 3229 3
1320,1459 1813 1246 1700 2777 2476 796 1251 350 709
1321,2774 152 221 1811 1560 3583 1086 1652 2365 452
1322,2305 3271 2151 2529 2528 1153 154 2636 466 3677
1323,501 563 1044 96 3318 2409 890 1984 576 1007
1324,3649 3671 1150 58 1073 3091 2527 1309 3325 464
1325,3474 530 3402 1341 1227 863 1615 361 1840 2636
1326,3473 2510 2067 1583 2630 1855 3082 2501 2210 1401
1327,3404 1902 71 3035 1367 456 1549 2849 427 3363
1328,1365 1124 1746 1809 650 3046 293 1705 818 2186
1329,2031 607 472 3173 120 409 2528 2798 228 1668
1330,382 106 1124 605 186 3021 1705 234 3465 2801
1331,2884 2674 357 902 2961 1970 3478 2424 3607 3166
1332,1179 3282 2527 734 376 621 464 944 165 994
1333,2574 1670 2527 1082 1367 3253 3276 3690 1633 2005
1334,3412 3224 3613 3443 1659 589 3012 1394 1055 22
1335,2774 152 1811 512 3701 1086 1371 1687 778 1827
1336,809 613 3638 132 1293 3418 1614 1084 3516 2528
1337,517 754 2592 817 2718 172 1336 3639 1137 2161
1338,3475 1439 2308 361 3535 530 2768 1658 1398 1615
1339,71 1902 3404 427 1464 2227 1549 3439 1822 3539
1340,499 2910 37 3448 2928 1807 3468 2776 3595 1373
1341,79 1884 2363 1246 1630 1700 1686 389 702 2023
1342,3583 152 221 622 2650 2365 583 3198 2917 1648
1343,663 951 2063 2587 372 2176 2319 760 1854 3338
1344,3238 774 398 283 2625 183 1445 1956 3286 1510
1345,2338 1096 2237 2194 3660 2397 1956 2186 1127 1175
1346,1012 1792 785 176 2169 3482 2515 1699 1928 1516
1347,523 573 2230 498 3653 2248 2116 779 1354 93
1348,2643 1501 891 534 1827 1639 172 3355 817 2572
1349,176 605 1490 1809 1124 1012 793 2908 1746 1787
1350,3511 501 105 2050 2613 1825 2218 3191 3318 2485
1351,1127 2780 2999 2059 563 3020 2194 324 3660 2338
1352,1914 1462 2819 3020 3469 884 583 1692 3271 380
1353,802 2363 2920 528 1669 573 1456 527 1736 728
1354,650 1315 1371 2643 794 438 2572 3061 887 234
1355,2774 221 152 1315 1811 3701 512 1560 1371 3583
1356,106 1832 3537 3684 2291 2801 453 984 605 2091
1357,922 1057 1376 3646 3692 2402 2833 2327 3059 2528
1358,3272 1316 3153 1543 707 1560 3537 2617 2169 3424
1359,853 1190 3110 2974 1166 2127 2840 3159 1559 1781
1360,887 2645 901 169 3180 2858 2676 512 2817 3219
1361,1172 2187 2817 7 1583 138 1831 971 463 2501
1362,1316 3013 3409 3272 1223 2862 22 2031 732 707
1363,785 208 1746 1831 2757 1490 463 2175 2129 2273
1364,3153 28 401 1997 1543 1548 1331 1223 2617 22
1365,3701 427 1762 1854 221 2172 517 2170 1652 663
1366,1607 2971 780 1942 2885 600 3039 3602 997 2291
1367,213 2259 1109 206 899 2946 185 2275 2060 3182
1368,427 2363 739 3577 3311 3101 2561 107 1884 1545
1369,1246 389 1251 1790 2023 560 1813 1822 2476 1700
1370,331 2194 283 2468 398 3358 1617 1248 1007 2338
1371,3516 559 3638 813 3478 449 152 2466 2830 3533
1372,1470 120 487 1633 246 2402 2068 2370 467 1082
1373,2673 2470 3105 1946 631 494 2410 1912 3142 236
1374,1573 1086 183 2980 3060 3349 1686 3532 570 762
1375,3694 1831 476 989 1039 1560 124 3529 2646 463
1376,2063 663 3526 2119 233 307 2884 2071 3594 1268
1377,204 784 1811 1762 2774 663 2336 1391 427 2281
1378,476 1490 1030 2757 2175 1809 293 2342 1699 1792
1379,1758 3438 2289 2465 1071 1201 3067 2339 1655 2397
1380,2215 3606 2652 3091 2458 2117 3282 467 3513 2959
1381,246 2574 1686 183 3253 1456 1545 2814 79 382
1382,1514 3454 356 2734 2499 185 2412 873 3196 1188
1383,361 3474 1341 2215 1227 1033 3335 863 3448 2306
1384,501 1252 105 2481 1007 2012 3318 2613 1248 1076
1385,2402 2528 1011 2664 1887 124 922 472 2933 2646
1386,1132 1800 1688 3276 1706 2282 1353 2568 2399 2076
1387,1913 1583 2688 3694 2603 1211 2280 2732 2342 1375
1388,3161 2275 128 457 994 3194 163 555 2060 213
1389,1627 166 3306 1655 2460 168 1149 1193 467 534
1390,1960 1030 1788 3441 2328 2963 3472 3051 7 2847
1391,743 2397 904 457 2338 2198 3685 2664 3598 254
1392,2636 3677 3583 2774 1137 152 3696 784 204 1652
1393,523 2230 2248 2091 498 779 620 93 2116 1828
1394,3448 361 2528 1840 1304 3402 1371 863 3353 3116
1395,3544 3294 2127 868 1197 481 3110 2974 807 3031
1396,2907 2773 2031 138 2568 2394 3075 1605 2937 3337
1397,16 3408 1362 1471 2059 1892 3534 3203 1640 63
1398,1071 517 2289 2465 2946 2572 2231 1314 881 430
1399,3101 79 232 1630 1246 1700 1822 1686 389 2363
1400,2857 99 339 2768 944 646 2874 3534 1374 3049
1401,1545 2653 488 702 2205 3035 304 1754 3404 2336
1402,221 3157 2643 650 3701 1781 2281 234 382 438
1403,663 2063 233 1723 2319 3700 2176 2279 2170 1854
1404,3256 482 246 2376 3669 168 2215 1510 295 3513
1405,1956 3036 3327 2468 2980 2338 1127 2194 584 650
1406,3600 3656 1337 427 1545 2402 472 3311 3677 702
1407,3411 485 3667 2143 2924 1709 41 700 881 1618
1408,2281 2402 3390 2528 2370 1887 3474 1382 1371 3562
1409,1782 1040 2272 1463 1178 3213 1030 1045 1428 931
1410,702 1573 427 762 802 2363 488 1686 2814 312
1411,2664 1548 3317 1211 1011 124 401 1186 2366 82
1412,2363 1367 2185 3035 2849 1687 1902 2814 3404 1670
1413,3438 2460 3669 166 1758 1655 1671 534 2643 947
1414,1800 1688 1132 2076 1353 3023 289 1993 1227 2306
1415,3000 3262 1848 2335 1504 2387 1300 1069 2664 2541
1416,1315 2572 3701 2643 438 3061 650 1827 1371 2774
1417,472 1887 120 3614 607 2991 409 2370 2031 3583
1418,1514 3454 1174 1275 3196 2412 356 170 433 3648
1419,361 1398 530 2308 598 2959 2458 220 1948 1341
1420,1039 2603 2501 2630 1505 2210 1211 1831 2784 2688
1421,3692 2673 2470 3105 1711 3022 2327 1859 452 401
1422,3272 3153 2564 3409 28 1543 2617 829 1223 1555
1423,2910 3448 211 1840 1371 1386 863 361 2306 1382
1424,3677 482 2402 2370 246 472 3256 2215 2376 183
1425,96 3658 501 1984 563 105 2340 2050 1427 680
1426,1165 1353 3276 1688 2364 462 1995 1948 868 176
1427,3408 1078 3333 3511 189 3048 2626 109 2659 3317
1428,3382 569 2256 853 601 1354 1781 2840 1690 1300
1429,3276 989 120 124 409 1633 487 2076 1668 69
1430,2076 1800 1688 2387 529 3247 1132 2399 1353 1858
1431,2370 2402 2068 1887 482 1470 120 1668 3415 472
1432,1514 3454 356 3271 919 450 2412 1153 3032 2499
1433,3262 3050 3544 495 2519 3063 1375 525 2739 3006
1434,1422 1680 549 3365 3090 1014 1032 1245 527 1818
1435,549 174 3090 1245 1680 1422 2363 1818 2976 3040
1436,1039 237 1211 3049 1583 2297 1374 1172 1186 2812
1437,601 2974 1190 2127 237 3382 3110 2541 3159 1197
1438,1211 2857 2664 1583 3049 2328 1172 237 512 944
1439,1350 2674 3639 467 2298 2279 172 3256 482 1464
1440,283 16 1956 1546 584 2980 3408 1753 398 1640
1441,1504 2961 782 3340 1398 252 29 1512 2176 3366
1442,1337 1545 3311 452 1272 528 1884 3363 2653 801
1443,2402 3142 3583 2327 1315 2828 236 1614 472 2224
1444,989 3153 2402 409 124 3272 2564 94 487 2617
1445,1854 2319 2170 1723 951 812 3532 2176 1289 1652
1446,1630 3101 427 2172 1246 709 1813 350 2561 1251
1447,2176 1289 3701 517 784 2636 1854 1729 617 1652
1448,2370 3677 1887 2933 482 2005 467 120 2528 2622
1449,1011 6 3269 1657 761 1340 3665 2036 513 674
1450,153 1808 3516 2483 1373 2410 1707 2830 2195 894
1451,211 3656 2910 3353 1386 2224 3595 1807 1382 3475
1452,512 1086 1687 382 778 234 1801 3701 2311 2354
1453,1309 1398 1690 1723 1073 3282 2874 3215 2458 3671
1454,2397 755 2237 1160 304 3530 1044 394 563 672
1455,2281 2643 2774 1827 650 1371 1781 3111 438 1475
1456,2402 1456 2370 1404 1932 2005 88 120 3614 409
1457,1946 401 3131 1205 2410 1912 1775 2609 153 2953
1458,743 3002 254 2542 2143 213 457 3411 3345 2237
1459,2281 2636 3677 2774 3448 1137 2086 3696 1848 3594
1460,2700 3438 1184 3335 1655 402 166 3067 3513 3669
1461,650 221 1781 3157 382 1827 512 1427 2428 2424
1462,1960 1211 2328 109 1172 2857 82 2626 138 3317
1463,2603 3473 2067 2784 3082 2630 2688 1401 3332 2210
1464,702 2814 427 1545 452 1902 3404 1884 2227 2561
1465,741 777 1511 2953 2114 2609 28 147 69 2258
1466,79 3600 1246 3101 702 2363 1348 2023 3311 2670
1467,1174 1471 1275 1109 397 2946 899 1861 915 3648
1468,3600 1633 989 1887 1337 3415 1052 1456 3119 617
1469,397 2259 3658 533 1109 3071 353 2050 206 2993
1470,3511 1498 3191 1252 543 2541 397 1861 3473 2050
1471,79 1630 1700 1822 350 2518 452 389 1884 1686
1472,743 2397 105 1067 501 2613 96 254 3411 2194
1473,3101 232 3600 79 1700 570 1630 1686 2345 1246
1474,2076 2282 138 1668 1950 2820 94 2265 2088 3247
1475,650 221 1827 2572 234 3157 2311 2428 2281 778
1476,1086 2363 1545 702 2185 802 3600 1687 3035 427
1477,646 339 1001 2874 2956 539 169 583 2313 1374
1478,2956 2857 1374 169 646 339 2874 3705 99 512
1479,186 2382 2342 2090 165 2222 2186 43 2068 1124
1480,2005 465 2370 2256 3677 120 2409 1781 1887 43
1481,2920 1456 3527 527 1736 1032 728 429 3111 528
1482,802 1272 312 2363 1868 3600 2185 1545 488 3311
1483,132 1205 3151 3516 2817 184 3456 1186 2676 421
1484,163 397 1174 2198 3182 121 185 899 1109 3685
1485,3157 438 3061 1827 2643 221 1560 650 234 2916
1486,3669 166 1184 3067 3335 1193 530 1655 2215 947
1487,3194 457 3411 1377 128 2132 3667 3161 3087 3602
1488,1179 1367 1670 2574 3030 2027 1754 1082 2849 456
1489,1127 583 1914 1462 3020 1100 324 3469 182 2819
1490,2082 628 3240 3658 2152 1058 1264 353 2698 1054
1491,3406 2561 1884 2345 2023 232 560 1348 1630 79
1492,2082 2275 2354 1043 700 3071 1836 697 96 3185
1493,573 3479 1736 2256 1456 527 528 1680 1032 3527
1494,1960 109 1172 82 138 208 1831 2366 2501 971
1495,1501 2140 810 3600 2363 1902 609 3101 2527 983
1496,607 1745 986 2884 1165 875 2991 3614 1082 1970
1497,2402 472 2574 607 409 120 3600 3614 1932 3253
1498,913 3401 3693 740 1982 2606 553 768 1295 428
1499,1640 16 212 3534 1018 1108 119 2326 99 339
1500,2363 3101 2185 3404 1902 1549 1893 2420 1464 1754
1501,3248 2606 428 913 2128 3401 768 3693 553 3280
1502,3583 2528 152 3677 2774 2636 1887 2365 2402 452
1503,740 913 3693 3401 1982 768 2900 3245 1168 1481
1504,559 3478 3614 2676 375 796 573 3653 2116 236
1505,1545 452 570 3311 1686 3101 1831 1687 2653 79
1506,1316 3272 1543 3409 2402 707 989 409 124 3529
1507,3516 1614 3638 1205 2410 1946 132 3131 3142 2828
1508,989 1422 1887 2256 1337 2110 1668 1456 183 1014
1509,663 2636 3227 966 2063 3700 1775 2587 951 1240
1510,3406 3614 2574 2363 427 3600 1367 3690 1670 452
1511,2387 1300 1848 3262 3335 1858 528 2763 1593 2541
1512,2630 3473 2633 2602 1927 3048 1849 183 1086 1375
1513,3511 3544 470 1220 2010 3408 3294 2795 2527 1795
1514,1422 2110 1052 1456 549 1887 527 528 1014 3090
1515,984 2801 1044 2291 2340 2048 2090 3021 2397 2338
1516,2275 697 128 2082 659 1836 1092 2542 1245 700
1517,3271 1153 2454 511 2305 84 2151 2529 3605 3639
1518,69 2512 3013 1950 305 2031 2387 409 2820 1453
1519,523 498 2230 2248 2091 618 3122 3125 2293 870
1520,1545 2653 3600 312 3311 802 2185 1868 1037 2814
1521,1328 2541 3203 3220 1081 1216 493 113 1375 737
1522,1475 1831 732 1871 2187 3529 208 1337 2273 2336
1523,1332 1794 1176 2420 8 2610 3412 154 742 929
1524,1172 2626 2857 237 944 2501 1960 3053 2250 2768
1525,3271 1464 2151 1153 2305 84 427 2529 3639 2454
1526,555 2062 1188 2766 2198 2033 185 3294 3030 3130
1527,172 1655 2215 1627 3513 3256 625 534 1501 467
1528,1543 3272 124 2564 2031 409 732 472 3529 989
1529,2603 1548 1354 2470 3692 3382 82 2210 3418 2067
1530,1504 3000 3544 493 2571 3204 2884 2705 1537 1300
1531,2165 2636 1069 1707 917 2961 1504 1645 1051 966
1532,3511 902 3031 3051 621 165 376 2768 1798 304
1533,382 1781 1456 2572 3157 2363 3061 438 778 650
1534,169 1001 152 1536 646 2956 136 3489 3227 1775
1535,1543 796 741 3153 3409 2564 3269 779 1354 3151
1536,3098 845 1768 715 118 376 1119 1079 2743 1741
1537,3438 3597 1655 947 1671 872 1758 2460 2700 2024
1538,523 241 870 1098 3122 620 3125 3551 498 3653
1539,237 1172 109 1211 3262 3694 971 1548 2817 214
1540,2195 990 581 1373 2932 135 3673 2492 3644 751
1541,3248 913 740 428 3401 3280 768 3693 1982 2136
1542,1456 2005 1932 304 1633 2574 1745 778 1082 25
1543,1172 237 2817 1211 36 839 3219 2501 3262 138
1544,1811 1711 2256 2370 2281 2528 2774 3677 2857 1956
1545,498 523 3364 573 620 3122 2165 3557 2091 870
1546,868 2492 3511 1862 2959 3231 2700 902 3051 1165
1547,2031 371 589 2785 2124 3173 856 3125 777 2791
1548,1514 3588 1275 3454 3648 433 3196 2943 356 1322
1549,3067 3438 2915 1758 1184 530 1218 1671 1365 2700
1550,3276 2512 607 1668 305 1082 3521 2907 2031 2528
1551,3648 3374 3588 433 3196 2943 170 461 3454 1957
1552,464 2146 457 1071 3569 2397 2339 3231 3667 2998
1553,2402 607 3516 1887 1205 2224 2591 559 538 1797
1554,1884 2023 389 1700 1790 1630 350 3614 2037 1691
1555,2862 2564 3153 3409 3600 124 2402 409 3272 3101
1556,1134 1240 2768 1398 3649 1798 530 3644 3535 2308
1557,741 1505 1543 2862 3456 2789 3423 3269 472 2931
1558,3272 3382 124 1950 3153 69 569 472 1354 989
1559,2572 650 3061 221 2643 438 1475 1827 3431 1781
1560,3410 2180 2118 1714 1794 2815 549 351 633 1735
1561,3271 356 2529 919 2151 3055 2734 3309 3139 873
1562,2006 2915 1353 1132 1800 462 529 1688 1049 176
1563,1831 2336 3349 2603 1475 2187 2745 1505 3529 2847
1564,3406 1790 1424 2892 2561 560 389 1459 3614 3577
1565,784 1652 1854 204 1725 663 2063 2592 2763 2161
1566,452 1884 3600 3311 1037 79 1337 528 312 107
1567,2820 3276 94 1800 1453 1706 2512 2265 3247 2076
1568,2908 106 1699 1781 619 382 605 868 2840 176
1569,2780 1914 1692 1127 1892 1100 915 2839 324 3020
1570,2224 2664 499 2054 1811 1133 3448 883 809 2470
1571,2363 802 107 427 3311 1545 1868 452 2185 2561
1572,1456 3205 438 2920 728 1736 573 3701 3111 1669
1573,2643 438 2572 3061 765 578 794 1801 724 3647
1574,1960 3262 109 138 2366 208 785 1172 1030 2328
1575,2006 568 1830 2620 3493 3685 3400 2290 2389 1916
1576,151 3374 3648 1501 1322 3355 3588 170 340 2836
1577,1887 3365 2256 1052 1422 183 989 1337 1633 1245
1578,1099 3660 1007 1096 3238 1365 3550 3358 2237 1127
1579,1781 868 2068 1190 569 2974 2127 465 237 2470
1580,1376 1083 2833 790 1057 12 6 1658 3646 513
1581,1279 796 3456 741 2031 184 2931 732 36 1487
1582,3269 120 1011 2402 1543 2862 3423 1403 2933 513
1583,1124 2175 1746 1012 1705 605 3046 1787 106 1191
1584,1354 569 2673 401 3382 1946 2603 1775 2745 601
1585,1190 2974 853 601 599 237 2280 3159 1197 2097
1586,3253 3600 1670 3406 1082 1337 1633 1932 120 1686
1587,1858 584 2980 3262 1300 3335 1848 3000 333 3371
1588,124 2512 1453 1668 2820 1950 1706 880 1543 3153
1589,1487 3478 2798 559 3607 1952 3456 741 1997 1146
1590,2924 41 1165 881 1332 3421 1633 609 1179 2146
1591,2510 2603 2067 3082 3022 1583 1855 573 1401 618
1592,3406 1630 3101 1700 350 2023 560 1813 1822 2518
1593,2402 467 2376 482 2370 3256 2068 1510 1350 186
1594,3411 2397 3602 2132 128 2159 1422 2003 2618 411
1595,2402 607 120 1668 2031 1887 409 2224 228 809
1596,1782 2652 1045 3113 2221 1040 1816 1073 1398 2272
1597,397 1861 1174 212 16 734 163 2985 1471 1109
1598,3271 2454 295 1914 84 172 1854 1059 3469 380
1599,613 1707 3516 256 3594 1598 407 490 809 1437
1600,2387 1300 2980 1216 584 1376 2664 528 160 3000
1601,1132 1165 3276 1353 462 1800 783 2006 1688 88
1602,2528 2054 1371 2086 2402 37 1315 1887 3448 922
1603,236 796 3516 559 132 3456 813 3478 1952 375
1604,1720 3067 3438 166 1193 2024 1840 1184 1671 2700
1605,3562 2963 1726 956 94 2617 2169 691 3172 793
1606,176 605 1705 1012 1746 2908 1787 3021 2271 2801
1607,1462 1100 884 0 1914 542 1461 3002 3020 3271
1608,523 779 2230 3653 2248 375 2091 3125 741 2384
1609,3438 2700 530 1184 2024 3067 1193 3335 947 220
1610,2947 94 3272 956 3441 2169 3390 2515 3562 2963
1611,208 2210 1960 2630 1211 1746 785 2342 1831 2501
1612,3276 1800 2602 2076 2314 2769 1353 2387 1688 3172
1613,3335 3438 530 872 3306 1184 166 3437 3067 1033
1614,3153 3013 124 3272 707 2265 2862 409 472 2031
1615,1583 2067 640 2210 543 1831 2602 2732 1753 2314
1616,1376 3656 1848 3262 2519 2980 1216 1300 2387 2541
1617,3153 2617 2169 333 2947 2515 707 3537 3562 1543
1618,2082 3071 1527 3658 680 2275 128 3266 353 1067
1619,1527 96 2354 3071 3658 680 3240 1773 353 1058
1620,525 3544 2541 636 2705 402 3670 3204 1297 3050
1621,1268 3683 1487 2709 1146 147 1544 2011 2798 3551
1622,778 1687 2774 2363 107 1475 3035 1781 650 1868
1623,427 1670 739 452 1517 2172 1060 1754 2162 3341
1624,1688 1353 3276 3482 289 1453 2769 2128 1132 2399
1625,339 2874 3705 1471 915 1525 2768 3215 3049 539
1626,2402 120 989 487 607 1887 1668 1316 3013 3614
1627,2365 2281 318 1762 3198 2528 452 3489 427 2774
1628,2500 1510 1956 979 1427 2005 3094 183 1781 3614
1629,2363 427 3311 702 739 2561 2574 3363 1367 1545
1630,2185 452 1545 802 762 1687 3101 174 3035 79
1631,650 221 2572 234 2916 2311 1801 2281 1371 2428
1632,2354 1527 3658 2275 2158 128 2916 3240 700 1619
1633,3478 357 2676 1970 1268 3629 1544 2011 2884 1021
1634,1376 1946 3646 2673 153 631 1859 2833 2410 1797
1635,1012 1792 785 1490 1746 2617 3441 605 1699 1124
1636,1490 176 1809 1124 2175 293 650 3046 2129 208
1637,1376 1037 2653 312 1272 1884 107 2664 79 1337
1638,650 234 2311 1781 2916 3157 1827 2572 778 1801
1639,457 2572 3157 1032 3061 1781 438 2593 3411 619
1640,438 3157 2572 3111 1827 2920 1032 3647 728 461
1641,1398 1690 1240 3282 1309 3215 3113 3213 2652 1798
1642,124 69 2512 1668 989 1811 2265 2387 1887 2370
1643,1543 3013 2564 1316 3409 1223 3153 22 3272 2031
1644,1362 81 339 3219 1172 1833 646 99 2071 798
1645,1354 2067 2784 772 2510 2798 1859 2609 1511 1360
1646,2354 213 3240 1527 1773 2698 2275 3071 700 96
1647,2363 802 2185 1545 702 312 3311 427 1687 2814
1648,79 452 3600 232 1545 312 2345 1884 1868 1037
1649,176 1792 1490 2169 1516 1421 1746 605 799 2175
1650,1316 3153 3272 124 2564 3529 2862 3409 707 732
1651,472 1316 3153 3692 2528 1887 2281 2031 152 2224
1652,2763 493 3335 782 1848 966 1216 1593 3544 2980
1653,573 1456 528 1032 3365 3479 1680 2256 1736 1014
1654,2959 2272 1798 2007 1040 3480 3113 1073 1219 1134
1655,2272 2458 1073 1798 1398 2959 1641 3325 3091 3113
1656,2801 3021 3657 984 2048 605 2908 106 3597 176
1657,2603 2784 1583 3473 2510 2732 2630 2297 1855 3082
1658,1376 3335 1379 1057 2732 1782 3656 3059 530 1936
1659,2801 2090 3657 2048 3465 984 941 1703 2360 1705
1660,1165 2492 990 88 1348 3253 1404 382 25 2527
1661,517 2763 2176 1504 1289 3532 204 3701 3700 782
1662,1367 1893 3030 270 2574 71 3035 3600 3404 427
1663,3269 2493 2862 2784 2798 796 472 3151 772 2067
1664,2470 2673 3692 1946 1775 631 3418 401 3131 581
1665,3474 3402 1033 3448 1341 361 1227 1615 37 530
1666,41 719 2915 1830 881 457 2801 609 2146 2924
1667,375 573 3456 741 2384 779 3653 2230 2798 2248
1668,3382 237 2603 569 2745 2840 601 1300 1190 2470
1669,3276 607 2892 88 1424 1745 3600 25 1082 986
1670,170 461 1275 3325 151 2652 3091 3202 231 3374
1671,555 549 711 2849 3690 2723 3007 1068 351 1518
1672,2592 1332 74 1165 1082 1461 2371 88 2364 509
1673,3600 2574 1082 1367 1670 607 427 3253 1348 3406
1674,989 1668 2370 120 487 1633 2382 409 1470 2402
1675,90 3091 3215 2458 3606 3231 1219 3113 1798 461
1676,3269 2798 1543 3153 1657 1146 1316 320 2609 1511
1677,457 743 128 2542 2132 3602 1377 1160 1171 659
1678,2054 3448 2528 3402 1811 863 3474 1807 1382 2402
1679,728 3701 2643 438 3157 578 1278 2484 1475 2722
1680,589 3443 526 607 3225 2031 3173 416 120 2591
1681,3406 3614 1246 389 1700 3101 2023 1459 350 1813
1682,523 382 779 2230 618 498 2248 3122 3431 3125
1683,650 221 382 2572 1781 2916 3701 1801 1947 724
1684,1309 966 2961 1398 3227 1504 29 3171 917 1069
1685,3511 1248 1007 331 2050 1081 501 1510 2613 105
1686,796 2931 2676 3456 1186 375 1487 2165 741 132
1687,1668 2265 3276 1950 2282 2512 2528 2076 1543 2820
1688,237 2817 2501 2847 3694 82 1583 1831 7 138
1689,3125 2230 3653 523 375 498 618 573 2116 620
1690,523 2230 2091 3432 3537 1413 2116 2248 187 436
1691,2774 2281 1315 1475 778 382 221 901 2916 1827
1692,3690 2924 1633 2005 868 875 471 549 1424 3614
1693,2541 868 474 3544 1690 2127 911 2326 619 3107
1694,2529 2376 3521 43 2342 3474 2215 472 3677 2068
1695,2363 427 2185 1902 1367 2849 1464 3439 3404 3487
1696,1295 3248 740 3401 2606 1982 1168 1481 399 2990
1697,3271 517 112 1449 3639 2069 84 2454 2592 2305
1698,2370 3272 989 3390 1052 2947 120 2005 2068 3441
1699,3311 2338 107 1272 488 801 1573 1517 3363 1037
1700,1205 132 2828 236 1186 741 1859 93 2165 3692
1701,3271 3454 356 2151 2499 919 3605 2734 2529 338
1702,3600 3101 1545 427 2561 1700 232 2892 1337 570
1703,1545 2363 312 2185 427 174 3311 1086 1687 107
1704,1354 3551 620 1997 3125 383 2091 1318 1098 3364
1705,124 1316 3013 3153 3272 2265 2512 69 1950 989
1706,3382 569 601 2127 1354 237 2256 2974 3110 1190
1707,339 2956 646 1374 2857 2874 512 3705 2313 99
