user_id,item_id
1654,2272 3215 3325 637 2959 2969 1690 1040 220 1798
1655,2272 2959 3325 2969 2004 637 2458 1816 1398 2683
1656,1905 2048 3657 2801 3021 984 2475 2908 1081 2099
1657,1583 2603 1855 3049 2210 3473 2732 3082 2510 2630
1658,20 2140 2527 1798 1501 3427 1862 2492 1295 3051
1659,1905 2801 2338 3657 2090 984 2048 2291 3499 941
1660,2492 20 1537 901 176 695 2195 1295 361 2527
1661,1512 1233 517 1961 3700 3493 2447 3648 2176 3701
1662,1367 270 1893 2191 3030 1801 3487 1503 3078 2205
1663,2488 772 1177 2534 279 2581 184 1804 3131 1481
1664,3692 1775 2470 2673 401 1946 631 3131 494 581
1665,1033 3474 1615 246 3402 1341 361 1227 2215 2636
1666,1905 2291 3421 3097 2924 1644 2801 827 2663 2687
1667,741 2798 3456 1146 2258 3151 1279 28 3423 2931
1668,476 3694 2603 1831 2210 2630 1560 707 2510 2988
1669,528 3276 3600 3431 607 778 986 1173 1668 2110
1670,1275 151 1322 1957 2943 3374 3648 3223 2323 1174
1671,2285 1619 3007 424 1465 711 1518 17 2527 1528
1672,3393 2051 74 2657 1440 2807 3028 110 2453 2251
1673,3600 3656 174 1686 1700 1545 1337 452 528 312
1674,3023 513 451 1924 3141 1993 6 2076 2088 169
1675,2252 1681 3215 170 90 1275 2323 3323 461 1120
1676,2953 384 279 410 2265 1403 3269 6 494 124
1677,128 3602 1462 743 1529 1043 2275 2542 612 213
1678,361 3402 3448 1807 1227 2308 1341 1840 863 3116
1679,1560 1315 887 2424 382 778 221 794 2774 1371
1680,1855 2314 2973 117 880 2067 3082 3173 1828 1849
1681,350 3406 1459 2476 2084 1700 1173 1246 1475 389
1682,190 1351 2510 779 3431 2248 382 654 3476 2338
1683,650 2354 887 2424 1947 382 2870 2281 3687 2807
1684,1309 966 1729 1233 29 1512 3493 2541 1961 1398
1685,3511 2050 1825 1081 1510 331 292 2485 1007 3220
1686,454 2931 2784 2557 184 2389 1615 2165 1804 2862
1687,2773 2265 1668 738 2512 406 2528 2088 1706 707
1688,237 2817 1583 2328 2630 1475 1937 1831 640 1871
1689,1001 1968 2616 187 1935 2313 3705 3125 2802 1554
1690,1760 3537 1413 187 2091 2230 2950 523 3432 2116
1691,1950 120 3365 2281 1316 1475 409 2774 2141 188
1692,827 2924 3393 977 2657 3025 2663 891 1574 2146
1693,474 1690 2038 868 2541 2127 619 2908 911 1197
1694,2376 43 3474 186 2342 1510 472 3238 2602 2757
1695,1367 1085 1561 91 456 1503 3439 2799 1464 2257
1696,1168 1982 1392 2900 1034 269 740 2480 3495 2606
1697,1692 2220 2576 3429 754 34 233 2059 2229 2239
1698,2947 3390 1788 94 333 2706 3172 3272 691 1814
1699,801 2338 3311 1517 1573 2814 488 1272 1037 1060
1700,253 2165 2070 3557 2389 3551 1707 777 28 1205
1701,2734 2202 1355 3454 1704 356 1087 2499 2151 2420
1702,1060 1545 2914 1700 3311 2561 2274 2345 3656 2653
1703,1545 2814 2653 801 2338 570 3311 1086 2561 2363
1704,1318 383 1098 2134 187 1410 834 1689 2634 1552
1705,640 476 2606 2265 1950 880 138 124 2314 3272
1706,2127 3382 1197 2256 569 853 3110 601 2292 474
1707,2956 3705 2857 220 339 1374 3022 2874 646 1814
1708,3475 1134 598 1658 2272 2430 2056 1553 1001 1375
1709,2165 1186 253 365 3659 1707 3557 1279 93 2798
1710,3448 1341 3402 561 1807 863 3379 2308 361 598
1711,1070 3338 3526 2587 2636 367 3489 3298 2063 2956
1712,2215 1341 568 1033 1688 1124 2980 176 361 3086
1713,2054 1371 1315 2224 2774 2236 2528 1811 2370 3583
1714,1470 3256 2370 2005 3677 2574 465 3119 1319 3133
1715,3671 1124 568 2452 1045 1227 3463 1150 2706 3051
1716,1446 2332 633 838 239 400 1735 2666 2962 2414
1717,2328 944 1937 2646 2210 3049 2250 3053 2630 2857
1718,1962 2491 3166 2911 3609 2080 1070 2071 926 148
1719,69 772 3334 1950 3372 1453 3269 2966 3402 1948
1720,2345 1700 1246 3406 350 2084 2476 2914 1630 1822
1721,3269 2502 3132 387 2570 971 2290 1486 513 1133
1722,476 1831 3272 208 2169 707 2515 138 2054 124
1723,3529 3153 2265 3013 124 409 1950 305 707 2528
1724,3227 367 3557 2466 3668 253 1084 2070 1057 3116
1725,2980 1375 2342 2757 502 1640 799 2541 2331 774
1726,512 3180 237 2988 2676 1849 3219 2812 2664 2646
1727,106 3476 382 1516 3409 3465 453 3537 695 3684
1728,2519 1848 3656 1593 1375 1300 2980 133 3000 2404
1729,2804 742 1433 2834 2420 1447 3520 2164 992 1503
1730,428 2606 1688 2076 1615 3482 138 738 740 584
1731,802 2653 1868 810 1037 801 1060 2814 3311 1517
1732,2402 1315 120 472 652 2281 1475 1316 1560 2224
1733,515 911 1374 3408 1546 1328 3050 2541 1108 737
1734,3448 2054 2528 863 3677 2636 1807 3353 3390 3116
1735,502 3215 2980 119 1736 1375 774 515 2342 1292
1736,82 3262 253 580 3248 2070 1373 1808 1078 408
1737,568 2006 1830 1460 1868 1738 3029 1169 3493 904
1738,1781 2500 3253 221 382 88 1560 857 778 487
1739,3589 2332 579 2533 1446 838 2781 1054 239 2414
1740,1503 2227 2363 1549 952 1464 405 2614 2849 556
1741,79 3656 1246 3406 2345 3600 1404 1884 1700 528
1742,2664 3180 2988 237 2128 82 2626 3262 476 2757
1743,2088 2076 2110 2236 3247 3350 3075 2769 2387 69
1744,2814 1545 3600 3406 2561 802 452 312 1884 3656
1745,1355 2231 873 700 316 145 2202 2762 1653 2420
1746,1902 1545 2363 2561 427 802 1367 702 2172 1348
1747,1593 1300 620 3262 463 1858 640 3656 2387 472
1748,2345 1246 1700 3101 350 79 2084 3406 1630 3506
1749,2145 1527 2082 3658 680 1044 1067 3071 3266 890
1750,2980 1341 2308 561 1033 1678 3535 2215 1304 1840
1751,1593 3638 3516 1410 1614 2466 1080 1707 587 2502
1752,1012 1688 94 2602 176 3350 3172 568 2282 1421
1753,1655 467 2437 168 1627 817 1149 2325 2794 642
1754,2154 3 1970 3609 2491 2709 926 3456 3523 1544
1755,306 2101 1931 2497 299 3211 2594 2530 2533 1215
1756,3153 3013 1223 1952 92 1543 2011 1638 3173 2798
1757,3456 2154 2258 1952 3289 1997 2557 147 2922 2493
1758,2541 2932 215 2127 135 2483 807 3644 2689 3333
1759,3317 1612 2689 279 2953 135 2609 1859 2067 3640
1760,700 1527 2082 1092 1462 1836 2275 3538 742 3071
1761,1668 1688 138 2282 2568 3350 738 2773 1706 1453
1762,2146 41 1827 3157 2465 881 1422 3669 2924 1101
1763,1828 384 3173 2265 880 772 2359 2011 3153 409
1764,1264 3658 2158 533 1773 2082 628 2979 1054 879
1765,1371 2054 3390 2236 2370 3448 2774 2086 863 37
1766,2646 2328 2331 2857 1913 165 2626 3098 119 2250
1767,1592 392 3668 169 1340 6 2534 1960 1102 1164
1768,1246 350 79 1700 1813 2084 2730 2467 1393 3101
1769,2980 3335 3670 493 1830 3371 3050 3000 1640 636
1770,2128 3206 428 3693 3280 1392 740 3245 2900 399
1771,15 1914 1100 1462 3309 3271 75 3565 1603 340
1772,1781 1165 3253 1456 1404 304 7 1132 819 2697
1773,652 406 2817 2389 2570 2070 1590 892 1315 2474
1774,2202 1355 2734 3454 1514 1087 873 1704 356 2499
1775,190 1828 3364 2248 1351 779 620 383 1098 1593
1776,2959 220 1040 309 1283 1134 1553 1722 3353 1398
1777,2128 2900 3206 740 399 3280 3693 1982 1912 768
1778,3402 2054 3448 69 2528 428 2086 37 3353 3350
1779,1462 213 700 2082 1092 2819 1527 1836 1773 2275
1780,1353 1688 1132 1165 1633 3255 176 3028 658 1103
1781,2387 3317 69 2512 3141 2265 305 138 2088 2709
1782,174 1517 801 488 739 1868 3311 978 1060 3341
1783,2068 2005 3256 3133 1470 482 120 2370 1670 3677
1784,2980 584 2541 1375 1858 3000 1937 333 1086 2757
1785,2428 2311 382 1427 2354 2424 887 1827 1947 2281
1786,887 2281 512 650 2424 221 3251 2311 1827 2354
1787,89 3355 2181 3055 3574 2639 506 3235 430 1275
1788,1462 15 3271 1461 340 324 2819 2887 2924 2145
1789,90 3325 2652 3201 3202 1219 3282 3306 3513 817
1790,1638 2835 1354 2798 2258 2557 3153 1505 1186 28
1791,2258 2011 741 2557 1952 3423 92 2612 1268 2835
1792,3079 831 464 260 2527 2456 342 3064 3179 2743
1793,1615 568 2862 1738 3367 463 1543 3529 1916 1830
1794,2561 3406 1545 2914 2814 802 1884 1348 1902 389
1795,1001 1376 1379 1102 1083 1658 2457 3059 37 2502
1796,1711 1775 760 951 3022 569 2774 3317 169 3110
1797,650 887 1827 2311 382 778 2424 2774 2428 234
1798,406 1950 305 2568 1353 2265 2371 289 3247 409
1799,186 43 2402 2068 120 979 1510 3256 2998 1670
1800,983 1501 3051 20 2397 734 394 1798 176 461
1801,1651 3215 248 339 3591 260 1066 3079 3325 3234
1802,587 1177 2410 401 922 2054 631 3516 2470 1133
1803,2502 253 2335 3659 1707 365 3000 3609 974 3557
1804,3529 1828 2031 2359 3173 3153 880 2224 2265 1223
1805,339 3705 1711 2988 1525 2128 63 2874 2881 293
1806,476 208 1548 2603 1960 3668 1475 1871 3441 2988
1807,3372 1082 1464 1509 1696 3427 654 941 2527 1921
1808,2954 806 148 1834 3685 2853 3029 3530 568 957
1809,1724 884 324 3469 1100 583 2355 2019 1879 2839
1810,1583 1855 3022 2603 3082 3473 2210 2732 2067 2784
1811,555 2010 1546 1775 3673 994 135 760 1597 3333
1812,3348 589 22 1055 1659 526 648 3614 1935 332
1813,3253 88 1404 1781 857 2500 2005 188 1440 183
1814,1960 392 3668 2210 1340 2630 2256 513 1164 2328
1815,1593 3262 3048 620 2293 1172 1376 10 237 1638
1816,1529 1043 2993 3071 3667 35 3002 612 3300 2217
1817,2465 2146 3569 464 2379 485 1958 41 457 182
1818,563 2145 1044 743 2397 1067 2485 394 2999 3660
1819,1825 1423 2754 2012 2985 3184 1210 3077 1111 664
1820,2980 799 774 2757 3238 2468 3172 1491 2342 119
1821,1590 1858 69 2265 2512 2148 2088 1828 3537 138
1822,1001 1658 2956 581 1083 1379 1428 1134 1553 1057
1823,2389 1916 279 2006 2488 1615 184 1145 2534 2290
1824,2477 2091 2293 750 187 10 498 3125 1760 523
1825,1177 214 1295 2224 3638 399 401 3693 631 3401
1826,1707 1186 2502 2466 421 3418 2828 184 1205 1315
1827,136 2817 2557 2676 2862 3529 184 1279 320 772
1828,1354 2248 1638 3551 523 3364 2784 618 3409 3424
1829,650 2870 1947 1086 887 1427 2311 2428 2424 2807
1830,69 2088 2128 1453 138 2282 1858 1688 738 3402
1831,3463 3238 1365 2468 2338 2980 283 621 3005 1850
1832,2956 3382 169 1354 99 2857 3022 2780 3234 539
1833,2387 528 463 333 2664 2515 3670 3276 472 640
1834,2363 1902 1670 2561 3363 3439 456 71 2185 270
1835,1246 1700 232 79 2730 2476 3506 350 1562 1393
1836,1060 2561 2814 2653 1348 1367 739 2363 1517 3363
1837,1573 1687 570 1545 232 2625 79 1246 2467 452
1838,2561 1902 1545 2914 570 1700 810 389 2467 3539
1839,339 3705 2857 360 1374 539 1471 182 583 2999
1840,3591 1356 845 52 1681 1018 1741 3685 16 99
1841,165 3051 119 1921 1753 2331 1045 944 2626 1816
1842,3082 3473 2349 3022 2067 2510 2603 2688 1927 1256
1843,37 1807 3353 2457 3595 1371 863 1889 561 2236
1844,208 1746 2175 1012 1731 476 3441 785 1792 1490
1845,1583 1039 3022 3529 2603 463 2745 732 2789 2357
1846,2402 3614 1404 183 7 409 986 1781 1456 1667
1847,1520 598 1720 1404 216 2156 529 2182 1444 2769
1848,2603 772 3473 2210 3272 2510 1583 2502 640 2630
1849,2387 1858 463 333 1337 312 3670 640 1868 3600
1850,1001 790 3059 2732 1376 2956 1057 3474 863 2261
1851,2215 246 1124 3671 2686 3437 3228 3513 1678 1193
1852,1127 2237 1096 1248 3660 2999 2485 2194 1004 2397
1853,1109 2259 1264 3658 643 2899 96 1773 2125 353
1854,3079 1637 2858 637 1651 3649 392 423 260 1669
1855,93 2293 620 1098 870 2477 2091 1760 2258 1268
1856,472 640 79 2345 3013 3423 1858 2664 1638 3656
1857,3528 463 3262 2366 109 1030 476 214 1960 2967
1858,2265 3529 1223 2862 124 3173 707 1828 2224 732
1859,3185 185 1188 1528 624 2033 700 1092 2420 1836
1860,59 2636 204 3696 3338 2763 1289 2176 2934 2063
1861,2709 3456 2154 1970 3 1952 1544 1279 2258 3523
1862,3511 292 3077 3408 3191 1825 2050 104 2012 1108
1863,29 1512 1586 1233 1690 1729 3493 965 782 1240
1864,561 3353 3535 1524 1341 2898 3086 1840 2960 3579
1865,246 2980 402 2376 2215 584 1678 3205 3187 361
1866,1001 863 790 2774 3448 1341 37 508 2956 2261
1867,1848 2387 3000 333 463 3656 2636 2519 3677 1937
1868,2732 2210 2256 169 2067 1057 1855 2501 1001 3382
1869,1514 3545 3454 1087 873 1111 633 1290 546 356
1870,2636 1001 1615 790 3696 1240 2956 1808 1057 3448
1871,986 189 3628 2960 902 2512 892 176 2863 458
1872,1150 16 212 1179 3234 1587 3079 260 119 1073
1873,1517 2653 3363 609 1272 1545 1037 810 312 762
1874,2005 482 1470 3256 186 2574 120 2370 3133 3677
1875,725 3506 1550 2476 2730 2345 350 1555 1297 422
1876,52 3079 464 831 3325 3493 248 899 1443 3323
1877,3262 1300 2664 2387 640 1376 3533 147 2705 2534
1878,1669 1736 728 578 573 3205 438 1278 3431 802
1879,3215 398 3238 502 3172 1491 283 119 2342 1546
1880,215 3317 135 543 2067 1548 1689 1612 1553 3105
1881,2128 2265 406 1668 2568 2073 652 3431 124 1828
1882,3534 1640 1365 376 1746 3036 293 2190 3327 2273
1883,2960 2291 453 3476 605 3465 2908 382 3432 666
1884,1545 2653 3311 1868 312 1337 3656 2338 801 488
1885,3533 3638 236 813 3250 2830 2466 3212 3692 2828
1886,1355 2529 338 1153 2305 3454 2734 919 3605 1230
1887,2769 1688 2249 333 3255 1800 3086 1633 1227 2947
1888,887 2354 2424 382 1827 512 2311 1947 2428 1427
1889,2354 650 887 2311 2428 1947 512 2870 3687 2807
1890,3367 2128 2956 584 2840 1001 1814 1197 1592 1699
1891,2980 584 3036 3532 3046 3060 784 1814 2468 3005
1892,2265 124 1590 1950 880 305 2224 138 2512 1668
1893,2636 2774 3227 3677 2281 2528 3696 452 2054 3583
1894,3325 2652 2969 2272 90 474 2458 3323 52 3203
1895,3021 3465 2801 984 2048 382 605 2090 1491 2908
1896,467 989 472 2402 2370 1811 2054 2281 1315 3529
1897,3699 2118 1919 980 3007 1264 1656 2755 2152 3009
1898,1087 3454 1642 2262 2285 1355 919 17 1528 1823
1899,1688 423 2088 333 3023 94 2076 2769 568 3436
1900,1316 3269 2265 1583 772 2862 3151 409 741 1011
1901,132 545 3418 152 2410 2402 2745 1205 813 2281
1902,2345 3406 1630 1700 2023 3656 1246 350 3600 3101
1903,2305 2529 2151 2089 1978 3271 1350 1298 2454 466
1904,3506 2914 2274 1251 725 3303 2345 257 1424 1562
1905,2819 15 1724 1914 3469 2019 324 1692 2355 380
1906,512 2250 1086 2331 428 2297 119 944 3021 650
1907,3385 3028 3421 1165 3415 2051 1796 2885 3670 1025
1908,1246 232 79 1630 2510 3101 350 3406 1393 2476
1909,1893 2849 270 456 1670 1367 2574 1348 3078 2500
1910,887 2424 382 2428 1827 1427 2774 234 2354 2281
1911,2774 1315 1560 234 650 2311 2916 2572 2643 382
1912,3125 187 2293 2477 10 498 1413 1760 750 2091
1913,1700 3506 2476 1562 232 1246 2730 1630 1393 1813
1914,1275 3374 1957 2943 2323 899 3223 1322 1936 3196
1915,2465 485 464 3569 3411 831 1709 1958 1032 3667
1916,2980 293 3327 2468 3046 2768 3472 3238 3534 3005
1917,3151 2502 2165 2828 1657 1011 3659 184 2011 763
1918,1545 1868 3311 801 2814 1517 2338 1337 1272 1902
1919,1227 361 1341 1840 1807 37 530 2636 872 1033
1920,502 1546 119 1746 1640 3333 398 944 3238 3534
1921,187 2477 1760 750 620 2091 3125 1413 2950 3432
1922,1011 2502 763 225 1657 3142 410 587 3125 2327
1923,3231 2943 1639 2639 2677 3220 1876 2500 1501 2132
1924,887 650 2424 2311 1827 2428 221 778 234 2774
1925,650 2428 2311 2424 382 887 1827 1427 2281 234
1926,543 1375 2633 1913 1927 640 2280 2659 1736 799
1927,2653 1868 1545 1086 802 312 2980 2814 488 2338
1928,41 2291 2885 1287 3463 3306 2460 2251 1149 1830
1929,887 2311 2424 382 1827 234 2428 2774 778 221
1930,382 487 1165 989 1633 25 778 1404 857 176
1931,1223 3013 2128 3537 3529 2265 124 1615 94 3367
1932,2363 2814 1503 1545 2185 427 570 2561 3539 3439
1933,1374 1328 2541 339 2326 1240 3234 402 1216 113
1934,1725 1848 3298 1391 3677 2763 617 622 2176 2917
1935,1279 1952 2709 3289 2154 2258 1638 2676 2922 741
1936,3333 2980 502 3031 2757 2768 944 3528 1490 208
1937,8 338 3343 1311 2420 3309 2632 1823 1355 450
1938,3448 1341 3353 863 361 3535 1840 598 2308 3116
1939,3335 3670 3371 1044 2338 2980 1830 402 493 2653
1940,22 3224 3412 1968 3613 2989 3151 3409 589 1279
1941,1371 1560 2643 3157 1475 2774 438 778 3431 1781
1942,1057 1102 1376 1001 2256 3059 1379 790 1658 2054
1943,1057 3059 1102 2256 1376 922 1658 12 2956 1379
1944,598 361 1688 3086 1304 1165 561 1524 1840 176
1945,2769 783 1800 2088 3255 3075 3337 1720 1227 677
1946,3597 3325 1193 1309 621 2460 3067 1758 1184 1671
1947,2653 1868 3311 801 802 1573 488 312 1060 1086
1948,3335 3019 2181 2836 402 1603 2980 1297 2140 2652
1949,2510 523 187 2248 3424 93 2230 779 1354 1560
1950,2152 1773 1870 1264 2979 2369 2420 700 2041 2698
1951,1470 1668 1633 3119 905 2005 3600 2132 1887 2639
1952,2814 1902 1687 2172 3363 762 1517 2185 1573 174
1953,2465 2146 121 1958 1709 1839 1032 2379 1128 485
1954,2345 1246 1700 79 350 1822 1630 2730 2084 1686
1955,464 2146 121 3667 3411 457 1709 3569 1128 3061
1956,2574 3256 2068 2139 2005 1470 2622 1319 3231 3133
1957,253 1186 2502 2335 974 1707 3638 3659 1069 3151
1958,438 728 2643 3431 2722 1371 3157 901 2266 1053
1959,2119 1536 1070 3298 59 2587 3594 2636 3227 1725
1960,2376 246 857 530 1746 3597 2068 3067 3367 3669
1961,1545 3311 1060 2653 1424 3656 802 1691 1868 2814
1962,428 2136 1045 1814 3534 1615 2128 94 621 3528
1963,394 2059 743 2999 2397 1044 2145 3002 2485 3345
1964,1315 1887 989 2054 409 2281 1560 1811 120 2528
1965,2311 650 382 887 2424 2774 1827 234 2428 778
1966,1720 930 1165 666 3028 598 176 1156 2769 3507
1967,2502 1102 922 2256 587 1379 2800 12 3142 1658
1968,2980 2757 1640 1937 2342 3349 3049 1086 1375 2468
1969,2780 583 2999 1814 1914 182 324 1956 15 3020
1970,2067 2210 2732 2603 1831 169 3332 640 1401 2630
1971,1246 79 2345 1700 1822 350 3406 2476 2467 2730
1972,1376 2054 922 1057 3448 2457 37 2732 1593 3059
1973,2561 2363 1545 1902 802 1348 3600 2814 1367 1086
1974,2049 362 874 1270 1493 3619 1824 157 480 2545
1975,1668 2568 2073 2282 3247 228 3075 2107 2773 3334
1976,2653 1545 2338 1272 402 801 1037 3670 2771 312
1977,1545 801 2338 3311 1868 312 1037 3656 1517 2574
1978,1830 2606 2900 1168 913 740 553 1392 3206 3693
1979,2272 3215 1428 220 1658 931 309 1463 1040 1045
1980,1560 1315 650 221 234 2916 1781 2311 794 1371
1981,728 438 1736 1278 578 2484 2858 2643 2722 3205
1982,2345 3406 989 124 1630 79 3423 3424 3409 3600
1983,1796 3228 3042 2460 2291 571 1101 3546 3463 2885
1984,2054 1811 2528 3142 1887 922 3583 1315 2774 2502
1985,1216 3049 1292 1375 3203 2326 737 392 944 1913
1986,462 3067 2006 677 1678 2073 530 771 1049 1610
1987,2707 3544 874 3200 2495 2180 3099 248 1843 1493
1988,2593 827 874 362 3619 1493 1886 2017 24 480
1989,2568 2088 138 1668 1706 2512 3075 3247 2006 2580
1990,2836 151 3374 1936 1275 1957 172 817 2252 340
1991,3350 1858 2088 69 1668 138 2265 406 2076 2073
1992,2110 2256 1422 1337 1762 312 2185 2432 429 2682
1993,1044 3335 1830 609 1603 2338 1936 2597 402 1272
1994,384 2510 1997 2011 1268 2258 1146 1487 2817 147
1995,2476 2730 2467 1700 1822 2084 1616 1813 2518 3303
1996,2420 2734 2804 1433 1092 1112 2310 1355 2202 3343
1997,3325 2652 1681 2252 1275 3323 52 3215 3220 3223
1998,3701 3532 2763 2176 784 2917 517 3298 617 1240
1999,1055 3012 3412 3348 589 2989 3224 2668 1659 3443
2000,1367 1517 2257 1561 3363 456 762 1503 2172 739
2001,1615 2006 568 2273 2757 2980 2128 361 584 428
2002,1376 1080 1593 1859 922 3131 1975 587 3516 1102
2003,2643 3042 2117 1149 168 467 625 642 2291 817
2004,1916 3482 1543 732 1615 2474 772 1223 3153 2534
2005,2980 2175 1304 2273 2757 1490 793 1640 3238 293
2006,1505 732 741 3423 1316 1583 3013 1279 2789 3022
2007,3151 3423 2798 2784 741 2011 1935 1505 36 856
2008,2804 1433 2420 358 206 1302 1112 497 2310 1836
2009,41 881 1101 446 340 457 3042 827 1655 657
2010,2465 2146 831 41 464 3569 3667 3411 485 1709
2011,650 3602 700 1096 1703 1044 2716 3597 984 3021
2012,1993 3023 1924 3264 513 392 451 1592 190 1960
2013,598 3475 1283 3535 2932 3353 2308 2272 1040 3086
2014,3311 1545 1868 2653 1060 1424 1337 2338 488 801
2015,2099 1905 453 2090 190 984 3657 941 1832 1607
2016,3000 253 2636 3696 2587 59 3609 1729 3298 1848
2017,3075 3353 2088 3379 598 2236 529 2668 2947 2107
2018,2005 1470 2370 3119 1319 482 3677 3256 3231 465
2019,1592 3264 790 3023 1960 1658 392 3668 3652 387
2020,2643 482 2291 2460 3597 3669 872 1184 3042 3306
2021,913 1982 553 1168 1392 740 768 269 1295 3495
2022,1982 740 2990 1392 1168 3280 768 553 269 3218
2023,1545 2914 2814 1060 2586 2653 810 3311 1868 1037
2024,1433 700 3185 1355 2529 2761 2152 3343 3616 919
2025,922 1102 1658 1428 3142 1379 309 2502 1463 1968
2026,236 357 813 3516 3638 2895 152 1952 3533 2466
2027,3415 2139 1887 3168 1668 2132 1633 3231 2622 2933
2028,1583 2327 1543 1011 320 2688 36 1657 2862 3022
2029,402 1830 2541 3000 636 1936 493 2763 1858 1272
2030,700 497 1527 213 1773 3520 3161 884 1836 296
2031,3325 1219 726 90 1722 3113 3213 2652 220 1525
2032,930 1165 3507 1688 957 666 44 3086 3337 2769
2033,677 2006 462 1688 1049 2308 730 2421 2073 2182
2034,37 1341 863 1227 1807 361 3353 2308 1840 2636
2035,1773 1092 884 2082 3071 2420 1462 2217 3616 1836
2036,1528 3182 2734 2804 2062 358 2782 185 1327 2455
2037,1453 3334 2528 3402 1492 2556 1605 2636 1948 1950
2038,1304 2757 2980 208 1746 785 2175 3441 1788 7
2039,1001 1658 2956 1840 2261 2308 3448 581 1083 37
2040,3036 2273 1365 3005 2175 3349 3550 793 3463 138
2041,1916 463 2389 2337 2557 3131 3482 2630 3427 184
2042,1503 1464 2177 3158 952 2227 725 3303 396 1561
2043,208 3668 3066 1792 1140 1746 2988 1012 165 2331
2044,1828 2224 3537 1590 1315 2265 406 1706 707 2474
2045,1858 2664 2515 2534 463 2512 3276 3000 528 1376
2046,69 1316 3529 1950 1543 2528 1811 2265 305 2402
2047,1855 3286 799 3473 3082 2349 1927 2688 2210 2510
2048,2745 3022 2646 3418 82 2732 214 2470 1315 2281
2049,398 3238 1365 1809 3327 650 3005 2338 2186 2136
2050,568 1830 957 904 2853 2273 2006 1617 1460 2620
2051,2636 204 3677 3448 2773 1725 2528 1652 3402 784
2052,2541 3673 1711 581 2928 1197 2127 2483 1546 1553
2053,2850 1574 977 2924 764 1332 3393 3079 2657 994
2054,338 2054 1355 1230 2529 2151 2086 3271 1350 1893
2055,2688 2676 3409 3153 2862 2784 1186 136 3423 1223
2056,672 2159 394 3602 563 3411 76 1191 2885 313
2057,3219 2812 2664 237 2988 798 2931 1039 2646 3022
2058,1638 1952 365 92 2011 3423 409 1828 3153 2798
2059,2210 2630 1375 1855 169 1927 3049 2928 2280 1078
2060,3335 402 3670 493 1830 2338 636 1044 3050 1640
2061,438 1371 3431 2643 578 1278 3205 2920 2484 3701
2062,887 2311 2354 382 1427 1827 1947 2281 234 221
2063,2376 857 1615 1315 3367 2397 3116 3669 3597 406
2064,2980 3046 2768 2338 3534 2596 3036 1525 1362 2468
2065,1112 3211 2497 274 2815 2240 628 2859 1622 1626
2066,461 2005 2500 797 734 1501 1690 983 3690 2112
2067,2003 708 980 700 457 2145 3007 3161 2340 566
2068,1781 2840 2256 868 1493 1699 3293 2836 474 3382
2069,2980 2175 1365 398 1850 2250 1809 3408 621 376
2070,2145 2125 1270 3071 1210 563 879 1427 2993 680
2071,2363 1503 570 702 2227 2467 1549 3439 1754 3539
2072,1001 1057 1102 2256 1379 3059 587 2800 1968 1658
2073,450 3271 1355 1153 338 2002 3616 3139 2952 8
2074,2630 1583 772 463 1568 3048 1916 1615 3578 1045
2075,2054 2457 367 587 1807 922 3116 2646 1840 1859
2076,204 2636 784 3298 2763 2063 2934 617 59 3701
2077,3215 2541 502 119 774 1956 2342 1546 1753 398
2078,176 1124 3465 1429 2801 1705 1731 2175 3238 1378
2079,3657 984 2338 382 3021 1832 1905 2090 2291 1119
2080,863 3535 2774 3353 1371 561 3474 1033 598 1382
2081,677 462 2421 1830 176 658 930 1124 1049 719
2082,1700 2345 79 3101 350 1393 2476 1630 2467 1686
2083,1787 2706 605 1555 666 1323 3172 1814 453 600
2084,2468 2602 2980 2757 293 3172 3046 283 398 3238
2085,2980 3215 2342 119 3053 774 2757 2331 2468 398
2086,438 1315 794 1801 3157 1278 1781 1475 234 1053
2087,2338 1365 1096 3472 1850 293 2468 650 818 1127
2088,1905 3021 2801 984 1770 2090 461 2291 3602 1491
2089,2068 2005 2840 1096 868 2908 3293 549 1493 619
2090,2338 1545 802 801 3311 1337 312 1037 2814 1086
2091,1193 3597 3438 2024 1184 2421 166 3669 1023 872
2092,1134 2070 2956 674 2345 1459 3537 3075 692 1421
2093,512 2774 799 1086 2281 2636 2625 1391 2326 1811
2094,29 253 1504 1437 3696 2335 3000 1821 2556 1051
2095,2980 398 3172 119 3286 2757 1491 3238 2342 3215
2096,652 3557 2073 253 2389 406 1590 1134 892 1084
2097,220 3475 2768 2272 1398 1690 3215 1134 1658 1040
2098,3334 1453 1859 2528 6 772 3402 1492 1605 1950
2099,2980 2757 584 2175 208 1304 1490 3528 2331 2768
2100,887 2311 2354 382 2428 1427 1947 2281 512 221
2101,1184 1678 3597 166 3669 3067 3437 657 583 3327
2102,1246 350 3101 2476 2023 2467 1630 3506 1393 1822
2103,3220 182 3511 2485 105 212 1617 1270 3358 1018
2104,580 3180 1373 3248 3696 601 109 3693 408 2776
2105,2988 2128 3219 2018 2812 1962 2768 2588 2757 553
2106,2774 2528 2636 3677 2054 3583 3448 2370 622 1315
2107,3271 172 1100 324 2780 466 1153 2454 1449 15
2108,517 3657 1965 2593 3602 3323 3097 2465 873 1607
2109,1562 725 350 1700 1246 1813 2345 232 2467 1393
2110,2804 1528 3309 1188 358 2033 2420 742 497 3405
2111,887 2354 2424 2311 1947 1427 2428 2870 2807 1827
2112,2853 3530 1830 1617 3405 3685 568 3029 1460 806
2113,3317 1612 2689 1553 279 1177 1571 1983 2953 3640
